class_number,course_id,grade,id,idnumber,mark,term_code,userid,username
30213,163601,F2,146744,110450320,2,2412,97265,taysy050
30213,163601,F2,146745,110382325,5,2412,93686,tomty005
30213,163601,C,146746,110438820,67,2412,94909,wegjy002
30213,163601,C,146747,110448469,73,2412,96411,lpmqw089
30213,163601,D,146748,110447236,81,2412,96150,wolly006
30213,163601,F2,146749,110220772,32,2412,93333,mohfy023
30216,163601,F2,146750,110439701,34,2412,95970,argky001
30216,163601,F2,146751,110434616,32,2412,94103,beamy020
30216,163601,F1,146752,110375583,45,2412,90864,bency021
30216,163601,C,146753,110450023,73,2412,96807,caldy018
30216,163601,F2,146754,110321081,29,2412,22184,cliky007
30216,163601,C,146755,110449567,67,2412,96816,conjy029
30216,163601,D,146756,110446548,81,2412,95870,davsy050
30216,163601,F2,146757,110271739,14,2412,96300,doumy009
30216,163601,C,146758,110413827,70,2412,69215,giegy002
30216,163601,P1,146759,110447951,60,2412,96167,golay019
30216,163601,P2,146760,110449006,54,2412,97003,grasy048
30216,163601,P1,146761,110392475,62,2412,96668,fxcqs015
30216,163601,F2,146762,110451062,0,2412,97195,harny038
30216,163601,C,146763,110367458,68,2412,96599,hiljy042
30216,163601,F2,146764,110437685,6,2412,96568,hinry003
30216,163601,D,146765,110429399,77,2412,97157,hochy004
30216,163601,C,146766,110178010,69,2412,29393,kataj004
30216,163601,D,146767,110441641,79,2412,96174,midey001
30216,163601,D,146768,110363442,78,2412,43874,mozmy002
30216,163601,D,146769,110359305,83,2412,37881,munsy030
30216,163601,P1,146770,110431643,55,2412,94503,nieiy002
30216,163601,F2,146771,100014740,0,2412,55248,palmj007
30216,163601,D,146772,110451224,82,2412,97494,perwm001
30216,163601,F1,146773,110430142,46,2412,93136,ricry021
30216,163601,C,146774,110451045,65,2412,97208,rusky013
30216,163601,P1,146775,110341046,63,2412,97448,solcy008
30216,163601,P2,146776,110445848,53,2412,95645,stebj014
30216,163601,F2,146777,110267388,32,2412,96278,vangc001
30216,163601,C,146778,110408896,73,2412,96239,vaupy004
30216,163601,C,146779,110448754,69,2412,96258,walty039
30216,163601,D,146780,110449528,76,2412,96499,webay009
30216,163601,D,146781,110450270,81,2412,96815,whigy006
30216,163601,D,146782,110437357,78,2412,97043,zuhfs001
30215,163601,P1,146664,110438312,56,2412,96505,visey001
30215,163601,P1,146665,110449582,55,2412,96513,vissy010
40481,163601,F2,151490,110452294,36,2414,97768,dubjy003
40385,163601,F1,151547,110454982,42,2414,98357,andcy042
40385,163601,D,151548,110455777,84,2414,98688,behoy001
40385,163601,P1,151549,110453531,63,2414,98077,cardz001
40385,163601,P1,151550,110432133,56,2414,94737,harpy027
40385,163601,D,151551,110453482,77,2414,98040,heajy025
40385,163601,C,151552,110448328,66,2414,96081,johry030
40385,163601,F2,151553,00103004M,0,2414,97729,liytz001
40385,163601,D,151554,110447469,79,2414,97714,simcy027
40385,163601,P1,151555,110451530,63,2414,97489,tueby001
40385,163601,P2,151556,110441159,52,2414,95343,watjy043
40383,163601,P1,151687,110439696,63,2414,95271,adasy021
40383,163601,F1,151688,110285019,44,2414,97451,eaghp001
40383,163601,C,151689,110454560,68,2414,98176,fabey001
40383,163601,F2,151690,110374364,2,2414,78241,faijj001
40383,163601,C,151691,110374689,66,2414,94762,fioad001
40383,163601,F2,151692,110373132,26,2414,79354,khomj003
40383,163601,P1,151693,110453871,59,2414,98486,lancy034
40383,163601,C,151694,110448937,70,2414,97186,obray010
40383,163601,C,151695,110454907,73,2414,98286,writy009
40379,163601,C,151696,110454820,65,2414,98671,angcy015
40379,163601,P1,151697,110455591,62,2414,98571,batmy024
40379,163601,P1,151698,110335047,59,2414,32382,bissy012
40379,163601,P2,151699,110451425,51,2414,97450,brosy060
40379,163601,D,151700,110453277,78,2414,97820,bucjy022
40379,163601,HD,151701,110452882,85,2414,97804,chaty151
40379,163601,D,151702,110452603,82,2414,97848,diefy001
40379,163601,P1,151703,110453439,55,2414,97990,hewcy011
40379,163601,P1,151704,110453200,61,2414,97759,kaway006
40379,163601,C,151705,110451165,68,2414,97445,koysy011
40379,163601,C,151706,110452678,72,2414,97833,lazdy005
40379,163601,C,151707,110451738,73,2414,98198,lescy005
40379,163601,C,151708,110455056,70,2414,98331,mcljy024
40379,163601,P1,151709,110441741,63,2414,96608,molly004
40379,163601,C,151710,110279260,68,2414,97829,ndaey002
40379,163601,C,151711,110455723,73,2414,98622,picsy008
40379,163601,F2,151712,110389218,39,2414,54984,zakmy011
40379,163601,C,151713,110220772,67,2414,93333,mohfy023
40464,163601,C,151714,110455366,72,2414,98432,davty021
40464,163601,P2,151715,110314099,50,2414,23413,otoay001
40381,163601,F2,151716,110255950,23,2414,27661,ajaay004
40381,163601,C,151717,110418033,72,2414,53471,brojy068
40381,163601,P1,151718,110455111,62,2414,98472,covcy003
40381,163601,P2,151719,110439179,52,2414,98742,gulby003
40381,163601,C,151720,110454080,69,2414,98197,hatky014
40381,163601,C,151721,110454190,70,2414,98438,howvy002
40381,163601,C,151722,110455000,68,2414,98334,jonry031
40381,163601,D,151723,110452655,75,2414,97932,kenjy028
40381,163601,P2,151724,110232133,53,2414,97517,korjy003
40381,163601,D,151725,110453355,83,2414,97924,mazsy015
40381,163601,D,151726,110139028,79,2414,98303,meecl001
40381,163601,F2,151727,110451426,6,2414,98336,munhy004
40381,163601,F2,151728,110452440,14,2414,97877,munry013
40381,163601,F2,151729,110097207,32,2414,98370,roscy013
40381,163601,C,151730,110045927,74,2414,96218,salmy019
40381,163601,P2,151731,110316956,54,2414,48547,schcj019
40381,163601,C,151732,110453555,70,2414,98619,zagry001
40384,163601,C,151733,110431893,66,2414,93600,afssy003
40384,163601,F1,151734,110353029,40,2414,35031,bamwy001
40384,163601,D,151735,110455327,79,2414,98565,chrry006
40384,163601,F2,151736,110027519,0,2414,46836,clama005
40384,163601,C,151737,110451663,67,2414,97531,crody019
40384,163601,C,151738,110455565,70,2414,98647,curay018
40384,163601,C,151739,110441192,72,2414,95735,dewmy004
40384,163601,P2,151740,110453900,50,2414,98035,drumy006
40384,163601,P1,151741,110428583,56,2414,95926,ednny001
40384,163601,P1,151742,110360735,62,2414,97790,haznb001
40384,163601,F2,151743,110455568,5,2414,98685,iarby001
40384,163601,C,151744,110454815,68,2414,98512,margy045
40384,163601,F1,151745,110451578,47,2414,97447,mcpjy010
40384,163601,D,151746,110453790,75,2414,98488,micry015
40384,163601,C,151747,110451094,71,2414,97754,ocohy003
40384,163601,P1,151748,110455139,56,2414,98490,party032
40384,163601,P1,151749,110454619,56,2414,98139,rusey007
40384,163601,C,151750,110453625,70,2414,98201,steby037
40384,163601,P1,151751,110451330,57,2414,97725,sulsy031
40384,163601,F2,151752,110130467,30,2414,98666,thoem007
40384,163601,F1,151753,110438563,45,2414,98170,timey006
40384,163601,F2,151754,110254884,0,2414,98712,tinsy011
40384,163601,I,151755,110454525,,2414,98269,toaty001
40384,163601,D,151756,110316586,75,2414,43240,tobal002
40384,163601,D,151757,110454971,77,2414,98372,treoy002
40384,163601,C,151758,110451788,71,2414,97571,tursy037
40384,163601,HD,151759,110450358,85,2414,97057,vanpy023
40384,163601,P2,151760,110453271,50,2414,97891,turcy019
40384,163601,D,151761,110452817,76,2414,97712,weijy041
40384,163601,C,151762,110439395,71,2414,95115,xiozy010
40384,163601,F2,151763,110455924,0,2414,98757,yooay004
40384,163601,F2,151764,110431488,28,2414,97708,yosmy003
40380,163601,P1,151765,110454184,57,2414,98343,barny040
40380,163601,P1,151766,110453966,59,2414,98031,baydy003
40380,163601,F2,151767,110427046,0,2414,98353,benca003
40380,163601,I,151768,110447401,,2414,97926,chact008
40380,163601,P1,151769,110455088,60,2414,98358,claly024
40380,163601,F2,151770,110393801,0,2414,48402,conay034
40380,163601,C,151771,110452390,69,2414,97679,curmy014
40380,163601,D,151772,110240820,77,2414,97733,giljl009
40380,163601,D,151773,110454187,81,2414,98669,grizy007
40380,163601,P1,151774,110453136,61,2414,97770,harzy004
40380,163601,P1,151775,110455055,62,2414,98311,higey003
40380,163601,F1,151776,110070179,41,2414,98285,hobkj001
40380,163601,D,151777,110452522,75,2414,97715,hogsy005
40380,163601,D,151778,110448778,78,2414,97821,jurdy009
40380,163601,P2,151779,110370638,54,2414,43247,kenny008
